customer_external_id,ticket_id,created_at,status,priority,resolution_days,csat_score
CUST-00943,ZD-100974,2025-03-22T16:09:18.279384,pending,urgent,5.0,1.0
CUST-00890,ZD-100975,2025-07-10T16:09:18.279390,solved,urgent,11.0,1.0
CUST-00312,ZD-100976,2024-09-09T16:09:18.279399,open,normal,0.0,4.0
CUST-00514,ZD-100977,2025-07-16T16:09:18.279405,solved,urgent,2.0,5.0
CUST-00770,ZD-100978,2024-07-18T16:09:18.279411,solved,normal,8.0,5.0
CUST-00296,ZD-100979,2025-01-20T16:09:18.279416,closed,high,2.0,1.0
CUST-00487,ZD-100980,2024-07-22T16:09:18.279422,solved,urgent,11.0,4.0
CUST-00087,ZD-100981,2025-01-15T16:09:18.279427,pending,normal,8.0,3.0
CUST-00492,ZD-100982,2024-08-04T16:09:18.279433,pending,urgent,3.0,
CUST-00200,ZD-100983,2024-08-02T16:09:18.279439,closed,normal,9.0,1.0
CUST-00272,ZD-100984,2024-12-14T16:09:18.279444,solved,low,5.0,5.0
CUST-00433,ZD-100985,2025-02-18T16:09:18.279451,closed,high,5.0,4.0
CUST-00608,ZD-100986,2026-02-03T16:09:18.279456,open,normal,12.0,4.0
CUST-00631,ZD-100987,2024-12-02T16:09:18.279462,closed,urgent,9.0,1.0
CUST-00946,ZD-100988,2025-07-03T16:09:18.279467,open,normal,3.0,1.0
CUST-00115,ZD-100989,2026-01-03T16:09:18.279473,closed,high,3.0,1.0
CUST-00351,ZD-100990,2025-11-06T16:09:18.279482,pending,urgent,4.0,1.0
CUST-00339,ZD-100991,2025-07-28T16:09:18.279488,closed,normal,11.0,
CUST-00535,ZD-100992,2025-06-08T16:09:18.279494,pending,normal,8.0,1.0
CUST-00385,ZD-100993,2024-07-11T16:09:18.279499,solved,high,14.0,3.0
CUST-00061,ZD-100994,2025-05-13T16:09:18.279505,open,low,3.0,5.0
CUST-00670,ZD-100995,2026-02-19T16:09:18.279511,pending,high,1.0,4.0
CUST-00885,ZD-100996,2025-11-09T16:09:18.279516,open,urgent,0.0,3.0
CUST-00389,ZD-100997,2024-09-25T16:09:18.279522,solved,high,11.0,5.0
CUST-00887,ZD-100998,2024-09-01T16:09:18.279527,closed,normal,1.0,
CUST-00989,ZD-100999,2024-11-16T16:09:18.279533,solved,low,8.0,3.0
CUST-00944,ZD-101000,2024-09-03T16:09:18.279538,open,urgent,4.0,5.0
CUST-00762,ZD-101001,2025-09-20T16:09:18.279544,open,high,0.0,4.0
CUST-00640,ZD-101002,2025-04-24T16:09:18.279549,open,low,3.0,4.0
CUST-00899,ZD-101003,2025-01-27T16:09:18.279555,solved,high,14.0,3.0
CUST-00155,ZD-101004,2025-03-15T16:09:18.279561,pending,normal,14.0,1.0
CUST-00747,ZD-101005,2025-02-01T16:09:18.279566,closed,urgent,8.0,3.0
CUST-00586,ZD-101006,2025-09-24T16:09:18.279572,open,high,6.0,5.0
CUST-00555,ZD-101007,2025-10-16T16:09:18.279578,closed,normal,3.0,3.0
CUST-00316,ZD-101008,2024-09-09T16:09:18.279586,closed,urgent,14.0,3.0
CUST-00671,ZD-101009,2024-07-29T16:09:18.279595,closed,high,14.0,1.0
CUST-00570,ZD-101010,2024-08-31T16:09:18.279604,solved,normal,11.0,4.0
CUST-00859,ZD-101011,2025-10-01T16:09:18.279610,solved,high,11.0,5.0
CUST-00984,ZD-101012,2025-01-02T16:09:18.279615,pending,high,4.0,3.0
CUST-00797,ZD-101013,2025-08-19T16:09:18.279621,closed,normal,1.0,1.0
CUST-00780,ZD-101014,2025-05-30T16:09:18.279627,closed,normal,9.0,3.0
CUST-00703,ZD-101015,2026-02-01T16:09:18.279633,solved,urgent,5.0,3.0
CUST-00514,ZD-101016,2024-11-04T16:09:18.279638,open,normal,11.0,5.0
CUST-00503,ZD-101017,2024-10-30T16:09:18.279644,closed,normal,2.0,3.0
CUST-00033,ZD-101018,2025-01-05T16:09:18.279649,solved,high,12.0,5.0
CUST-00227,ZD-101019,2025-08-04T16:09:18.279655,closed,low,12.0,3.0
CUST-00949,ZD-101020,2024-12-05T16:09:18.279661,pending,high,13.0,5.0
CUST-00908,ZD-101021,2025-06-20T16:09:18.279667,pending,low,6.0,
CUST-00752,ZD-101022,2025-02-03T16:09:18.279673,open,urgent,11.0,
CUST-00961,ZD-101023,2024-07-22T16:09:18.279678,solved,low,9.0,5.0
CUST-00467,ZD-101024,2026-01-15T16:09:18.279684,closed,urgent,14.0,1.0
CUST-00571,ZD-101025,2025-01-27T16:09:18.279690,solved,normal,8.0,4.0
CUST-00450,ZD-101026,2025-01-16T16:09:18.279696,open,high,14.0,5.0
CUST-00170,ZD-101027,2024-12-22T16:09:18.279702,solved,normal,4.0,5.0
CUST-00849,ZD-101028,2024-11-22T16:09:18.279707,solved,normal,1.0,
CUST-00960,ZD-101029,2024-08-17T16:09:18.279716,pending,urgent,2.0,4.0
CUST-00461,ZD-101030,2026-02-02T16:09:18.279722,pending,normal,2.0,5.0
CUST-00092,ZD-101031,2025-06-16T16:09:18.279728,closed,low,5.0,1.0
CUST-00116,ZD-101032,2024-11-24T16:09:18.279733,open,low,10.0,
CUST-00724,ZD-101033,2025-01-30T16:09:18.279739,closed,urgent,11.0,
CUST-00389,ZD-101034,2026-01-14T16:09:18.279745,closed,high,12.0,
CUST-00892,ZD-101035,2025-09-27T16:09:18.279750,closed,normal,2.0,1.0
CUST-00429,ZD-101036,2025-04-18T16:09:18.279756,pending,high,4.0,3.0
CUST-00120,ZD-101037,2025-10-16T16:09:18.279761,solved,high,3.0,1.0
CUST-00469,ZD-101038,2024-10-06T16:09:18.279767,pending,low,13.0,
CUST-00903,ZD-101039,2024-10-10T16:09:18.279773,closed,urgent,3.0,5.0
CUST-00419,ZD-101040,2024-12-02T16:09:18.279782,solved,normal,1.0,
CUST-00284,ZD-101041,2024-08-06T16:09:18.279787,closed,low,13.0,3.0
CUST-00151,ZD-101042,2026-01-02T16:09:18.279793,open,low,10.0,3.0
CUST-00874,ZD-101043,2026-01-25T16:09:18.279798,open,high,10.0,1.0
CUST-00050,ZD-101044,2025-11-08T16:09:18.279804,closed,normal,6.0,4.0
CUST-00625,ZD-101045,2024-07-21T16:09:18.279810,closed,urgent,12.0,
CUST-00368,ZD-101046,2026-01-22T16:09:18.279815,open,high,1.0,4.0
CUST-00919,ZD-101047,2025-02-04T16:09:18.279821,solved,urgent,13.0,
CUST-00066,ZD-101048,2025-05-04T16:09:18.279830,closed,low,7.0,4.0
CUST-00337,ZD-101049,2024-09-06T16:09:18.279836,closed,normal,6.0,
CUST-00059,ZD-101050,2025-11-08T16:09:18.279842,solved,urgent,9.0,
CUST-00956,ZD-101051,2025-05-09T16:09:18.279848,open,high,6.0,
CUST-00588,ZD-101052,2025-03-02T16:09:18.279854,closed,urgent,14.0,
CUST-00746,ZD-101053,2024-10-06T16:09:18.279860,closed,normal,7.0,4.0
CUST-00198,ZD-101054,2026-02-26T16:09:18.279866,solved,urgent,1.0,1.0
CUST-00755,ZD-101055,2025-07-30T16:09:18.279871,pending,urgent,12.0,1.0
CUST-00341,ZD-101056,2025-03-06T16:09:18.279877,closed,low,8.0,3.0
CUST-00706,ZD-101057,2025-05-15T16:09:18.279883,solved,high,4.0,4.0
CUST-00518,ZD-101058,2024-08-13T16:09:18.279888,solved,low,5.0,4.0
CUST-00349,ZD-101059,2025-01-18T16:09:18.279894,solved,normal,11.0,3.0
CUST-00338,ZD-101060,2025-03-18T16:09:18.279899,pending,urgent,14.0,1.0
CUST-00661,ZD-101061,2025-10-11T16:09:18.279908,closed,urgent,7.0,
CUST-00917,ZD-101062,2025-03-21T16:09:18.279914,pending,low,7.0,
CUST-00306,ZD-101063,2024-07-29T16:09:18.279919,open,low,11.0,3.0
CUST-00591,ZD-101064,2025-03-25T16:09:18.279928,open,low,12.0,3.0
CUST-00287,ZD-101065,2026-01-27T16:09:18.279935,pending,normal,5.0,
CUST-00620,ZD-101066,2025-01-25T16:09:18.279942,solved,high,2.0,4.0
CUST-00726,ZD-101067,2026-01-26T16:09:18.279948,pending,low,4.0,5.0
CUST-00898,ZD-101068,2025-06-29T16:09:18.279957,pending,high,5.0,3.0
CUST-00537,ZD-101069,2025-04-24T16:09:18.279963,solved,high,2.0,1.0
CUST-00796,ZD-101070,2025-08-05T16:09:18.279968,solved,urgent,14.0,
CUST-00025,ZD-101071,2024-10-21T16:09:18.279977,closed,normal,14.0,4.0
CUST-00945,ZD-101072,2024-10-20T16:09:18.279983,open,high,11.0,3.0
CUST-00787,ZD-101073,2025-11-19T16:09:18.279988,closed,normal,13.0,1.0
CUST-00470,ZD-101074,2025-01-27T16:09:18.279994,solved,low,11.0,4.0
CUST-00954,ZD-101075,2026-01-13T16:09:18.280000,solved,high,10.0,5.0
CUST-00910,ZD-101076,2026-01-11T16:09:18.280006,open,low,1.0,
CUST-00776,ZD-101077,2025-04-14T16:09:18.280011,closed,high,10.0,3.0
CUST-00197,ZD-101078,2025-05-10T16:09:18.280017,open,urgent,4.0,1.0
CUST-00279,ZD-101079,2025-09-28T16:09:18.280022,open,low,2.0,1.0
CUST-00981,ZD-101080,2024-08-03T16:09:18.280028,solved,normal,8.0,
CUST-00358,ZD-101081,2024-08-14T16:09:18.280033,open,normal,5.0,4.0
CUST-00587,ZD-101082,2025-06-22T16:09:18.280039,solved,high,2.0,
CUST-00913,ZD-101083,2025-03-18T16:09:18.280044,pending,low,8.0,3.0
CUST-00029,ZD-101084,2024-11-02T16:09:18.280050,solved,low,14.0,5.0
CUST-00055,ZD-101085,2025-12-01T16:09:18.280055,pending,normal,6.0,
CUST-00912,ZD-101086,2024-11-28T16:09:18.280061,open,high,9.0,4.0
CUST-00837,ZD-101087,2025-08-09T16:09:18.280072,solved,urgent,11.0,
CUST-00134,ZD-101088,2025-11-24T16:09:18.280078,pending,low,13.0,5.0
CUST-00317,ZD-101089,2024-11-08T16:09:18.280084,closed,normal,7.0,3.0
CUST-00881,ZD-101090,2025-06-08T16:09:18.280090,open,urgent,14.0,3.0
CUST-00716,ZD-101091,2025-03-26T16:09:18.280095,open,urgent,12.0,5.0
CUST-00030,ZD-101092,2025-12-23T16:09:18.280101,solved,high,7.0,5.0
CUST-00472,ZD-101093,2025-09-06T16:09:18.280106,open,normal,4.0,
CUST-00105,ZD-101094,2025-01-08T16:09:18.280112,solved,high,13.0,
CUST-00665,ZD-101095,2025-12-17T16:09:18.280117,open,urgent,12.0,5.0
CUST-00604,ZD-101096,2024-12-31T16:09:18.280123,closed,normal,3.0,5.0
CUST-00393,ZD-101097,2025-12-22T16:09:18.280129,closed,urgent,5.0,5.0
CUST-00580,ZD-101098,2025-03-14T16:09:18.280134,closed,normal,8.0,1.0
CUST-00757,ZD-101099,2024-07-20T16:09:18.280140,pending,low,13.0,
CUST-00610,ZD-101100,2024-11-10T16:09:18.280145,solved,urgent,5.0,3.0
CUST-00315,ZD-101101,2025-01-08T16:09:18.280151,solved,urgent,1.0,4.0
CUST-00506,ZD-101102,2025-12-27T16:09:18.280157,closed,normal,1.0,
CUST-00924,ZD-101103,2026-02-27T16:09:18.280166,closed,normal,12.0,5.0
CUST-00544,ZD-101104,2025-05-05T16:09:18.280171,pending,normal,6.0,3.0
CUST-00697,ZD-101105,2025-04-09T16:09:18.280177,open,urgent,4.0,4.0
CUST-00091,ZD-101106,2024-07-11T16:09:18.280183,pending,normal,0.0,4.0
CUST-00063,ZD-101107,2025-02-14T16:09:18.280191,solved,low,14.0,
CUST-00840,ZD-101108,2025-02-25T16:09:18.280197,open,low,1.0,3.0
CUST-00442,ZD-101109,2025-01-20T16:09:18.280203,open,urgent,10.0,5.0
CUST-00390,ZD-101110,2024-12-09T16:09:18.280208,closed,normal,8.0,5.0
CUST-00142,ZD-101111,2025-08-19T16:09:18.280214,pending,high,8.0,5.0
CUST-00157,ZD-101112,2025-05-08T16:09:18.280222,closed,normal,13.0,1.0
CUST-00073,ZD-101113,2026-02-11T16:09:18.280228,pending,urgent,2.0,3.0
CUST-00086,ZD-101114,2025-10-10T16:09:18.280234,pending,urgent,10.0,
CUST-00952,ZD-101115,2024-12-19T16:09:18.280240,closed,urgent,9.0,
CUST-00434,ZD-101116,2024-08-11T16:09:18.280245,pending,urgent,13.0,4.0
CUST-00231,ZD-101117,2025-08-21T16:09:18.280251,solved,urgent,6.0,3.0
CUST-00729,ZD-101118,2024-10-02T16:09:18.280256,pending,high,4.0,1.0
CUST-00038,ZD-101119,2024-07-26T16:09:18.280262,open,low,7.0,
CUST-00493,ZD-101120,2025-12-08T16:09:18.280268,open,urgent,2.0,
CUST-00080,ZD-101121,2024-09-10T16:09:18.280274,solved,normal,14.0,5.0
CUST-00645,ZD-101122,2025-12-10T16:09:18.280295,open,low,10.0,4.0
CUST-00547,ZD-101123,2026-02-16T16:09:18.280306,pending,urgent,7.0,
CUST-00751,ZD-101124,2025-03-25T16:09:18.280312,open,high,6.0,4.0
CUST-00171,ZD-101125,2026-01-22T16:09:18.280318,open,high,11.0,1.0
CUST-00644,ZD-101126,2024-10-31T16:09:18.280328,closed,low,9.0,4.0
CUST-00828,ZD-101127,2026-01-31T16:09:18.280334,pending,low,4.0,3.0
CUST-00517,ZD-101128,2025-12-11T16:09:18.280340,open,high,13.0,3.0
CUST-00630,ZD-101129,2025-05-16T16:09:18.280345,open,low,4.0,1.0
CUST-00618,ZD-101130,2025-09-02T16:09:18.280351,closed,urgent,14.0,4.0
CUST-00827,ZD-101131,2025-09-01T16:09:18.280356,closed,urgent,4.0,3.0
CUST-00818,ZD-101132,2024-09-05T16:09:18.280362,solved,high,13.0,1.0
CUST-00990,ZD-101133,2025-10-02T16:09:18.280367,closed,urgent,9.0,5.0
CUST-00788,ZD-101134,2025-01-31T16:09:18.280373,pending,normal,3.0,3.0
CUST-00591,ZD-101135,2025-03-11T16:09:18.280382,open,low,0.0,1.0
CUST-00171,ZD-101136,2024-11-09T16:09:18.280388,pending,high,6.0,5.0
CUST-00764,ZD-101137,2024-08-31T16:09:18.280393,pending,urgent,3.0,5.0
CUST-00268,ZD-101138,2025-10-02T16:09:18.280399,pending,low,8.0,4.0
CUST-00949,ZD-101139,2024-11-25T16:09:18.280404,open,low,6.0,1.0
CUST-00939,ZD-101140,2024-09-01T16:09:18.280410,open,urgent,10.0,
CUST-00940,ZD-101141,2025-05-24T16:09:18.280416,open,high,5.0,1.0
CUST-00261,ZD-101142,2024-07-09T16:09:18.280421,pending,normal,6.0,
CUST-00788,ZD-101143,2025-08-12T16:09:18.280427,open,normal,8.0,4.0
CUST-00560,ZD-101144,2026-02-17T16:09:18.280433,solved,low,10.0,1.0
CUST-00421,ZD-101145,2025-11-19T16:09:18.280438,solved,urgent,8.0,4.0
CUST-00224,ZD-101146,2025-05-13T16:09:18.280446,closed,low,4.0,1.0
CUST-00634,ZD-101147,2025-11-25T16:09:18.280452,closed,low,0.0,1.0
CUST-00088,ZD-101148,2025-10-17T16:09:18.280458,closed,low,6.0,3.0
CUST-00259,ZD-101149,2025-05-02T16:09:18.280464,solved,urgent,7.0,4.0
CUST-00787,ZD-101150,2024-12-17T16:09:18.280469,open,high,11.0,3.0
CUST-00799,ZD-101151,2025-12-14T16:09:18.280475,solved,urgent,4.0,5.0
CUST-00340,ZD-101152,2025-12-28T16:09:18.280481,open,normal,4.0,5.0
CUST-00071,ZD-101153,2024-10-12T16:09:18.280486,closed,urgent,14.0,3.0
CUST-00660,ZD-101154,2024-10-12T16:09:18.280492,closed,urgent,1.0,3.0
CUST-00628,ZD-101155,2025-11-11T16:09:18.280497,pending,high,14.0,1.0
CUST-00035,ZD-101156,2025-12-15T16:09:18.280503,open,urgent,1.0,1.0
CUST-00918,ZD-101157,2024-10-06T16:09:18.280508,solved,low,2.0,5.0
CUST-00272,ZD-101158,2025-09-25T16:09:18.280514,open,urgent,11.0,
CUST-00003,ZD-101159,2024-09-18T16:09:18.280519,pending,urgent,11.0,5.0
CUST-00413,ZD-101160,2025-12-18T16:09:18.280525,closed,low,8.0,5.0
CUST-00977,ZD-101161,2024-10-22T16:09:18.280531,open,high,1.0,4.0
CUST-00410,ZD-101162,2026-01-02T16:09:18.280536,solved,high,10.0,
CUST-00873,ZD-101163,2025-03-16T16:09:18.280542,pending,high,1.0,3.0
CUST-00180,ZD-101164,2024-08-09T16:09:18.280551,pending,normal,0.0,4.0
CUST-00712,ZD-101165,2025-01-24T16:09:18.280560,solved,high,14.0,5.0
CUST-00086,ZD-101166,2024-12-06T16:09:18.280566,closed,normal,11.0,1.0
CUST-00197,ZD-101167,2026-02-02T16:09:18.280574,closed,urgent,11.0,5.0
CUST-00064,ZD-101168,2024-08-23T16:09:18.280580,open,urgent,10.0,
CUST-00988,ZD-101169,2024-11-24T16:09:18.280586,solved,high,0.0,1.0
CUST-00345,ZD-101170,2026-01-15T16:09:18.280591,solved,normal,6.0,
CUST-00469,ZD-101171,2024-08-27T16:09:18.280597,closed,low,2.0,1.0
CUST-00753,ZD-101172,2025-10-06T16:09:18.280603,solved,urgent,7.0,
CUST-00046,ZD-101173,2025-06-24T16:09:18.280608,closed,low,11.0,3.0
CUST-00647,ZD-101174,2026-01-07T16:09:18.280614,open,low,14.0,5.0
CUST-00625,ZD-101175,2025-09-06T16:09:18.280620,solved,low,13.0,1.0
CUST-00509,ZD-101176,2025-07-17T16:09:18.280625,closed,urgent,1.0,4.0
CUST-00830,ZD-101177,2025-01-12T16:09:18.280631,solved,normal,5.0,4.0
CUST-00856,ZD-101178,2025-07-24T16:09:18.280637,solved,normal,12.0,4.0
CUST-00064,ZD-101179,2025-10-27T16:09:18.280642,closed,urgent,4.0,3.0
CUST-00713,ZD-101180,2025-02-14T16:09:18.280648,closed,urgent,8.0,3.0
CUST-00947,ZD-101181,2024-07-12T16:09:18.280653,closed,low,0.0,
CUST-00385,ZD-101182,2025-09-19T16:09:18.280659,pending,low,0.0,1.0
CUST-00007,ZD-101183,2025-08-28T16:09:18.280664,solved,high,14.0,5.0
CUST-00710,ZD-101184,2024-10-28T16:09:18.280670,closed,normal,11.0,3.0
CUST-00655,ZD-101185,2025-05-26T16:09:18.280678,pending,urgent,8.0,3.0
CUST-00960,ZD-101186,2025-09-02T16:09:18.280684,solved,normal,9.0,5.0
CUST-00626,ZD-101187,2025-11-29T16:09:18.280690,open,high,10.0,5.0
CUST-00004,ZD-101188,2024-08-05T16:09:18.280695,closed,low,3.0,
CUST-00097,ZD-101189,2025-02-22T16:09:18.280702,closed,urgent,13.0,3.0
CUST-00283,ZD-101190,2026-01-04T16:09:18.280726,solved,normal,3.0,5.0
CUST-00509,ZD-101191,2025-08-31T16:09:18.280732,solved,low,2.0,4.0
CUST-00291,ZD-101192,2025-07-28T16:09:18.280738,open,high,6.0,
CUST-00824,ZD-101193,2024-11-20T16:09:18.280743,solved,low,0.0,
CUST-00180,ZD-101194,2025-09-19T16:09:18.280749,solved,urgent,12.0,
CUST-00118,ZD-101195,2025-12-17T16:09:18.280755,closed,urgent,14.0,
CUST-00593,ZD-101196,2025-03-31T16:09:18.280760,closed,high,6.0,3.0
CUST-00797,ZD-101197,2025-11-07T16:09:18.280766,closed,low,5.0,3.0
CUST-00755,ZD-101198,2025-01-01T16:09:18.280771,closed,urgent,13.0,3.0
CUST-00075,ZD-101199,2024-11-02T16:09:18.280780,pending,low,9.0,5.0
CUST-00148,ZD-101200,2025-07-21T16:09:18.280785,pending,normal,14.0,5.0
CUST-00382,ZD-101201,2025-10-11T16:09:18.280791,closed,high,7.0,4.0
CUST-00207,ZD-101202,2025-03-21T16:09:18.280796,solved,low,2.0,4.0
CUST-00139,ZD-101203,2025-11-06T16:09:18.280802,pending,urgent,13.0,5.0
CUST-00175,ZD-101204,2025-03-13T16:09:18.280810,open,normal,3.0,
CUST-00927,ZD-101205,2025-09-06T16:09:18.280817,closed,low,9.0,5.0
CUST-00877,ZD-101206,2024-09-11T16:09:18.280822,closed,urgent,7.0,5.0
CUST-00285,ZD-101207,2026-02-13T16:09:18.280828,pending,normal,11.0,3.0
CUST-00335,ZD-101208,2024-12-10T16:09:18.280834,closed,normal,9.0,
CUST-00919,ZD-101209,2026-02-22T16:09:18.280883,solved,low,6.0,5.0
CUST-00751,ZD-101210,2024-09-29T16:09:18.280891,pending,urgent,0.0,5.0
CUST-00829,ZD-101211,2025-11-19T16:09:18.280897,pending,normal,7.0,1.0
CUST-00571,ZD-101212,2026-02-15T16:09:18.280903,pending,normal,11.0,3.0
CUST-00367,ZD-101213,2025-05-01T16:09:18.280909,solved,low,3.0,5.0
CUST-00685,ZD-101214,2025-04-21T16:09:18.280919,pending,low,2.0,5.0
CUST-00474,ZD-101215,2025-10-09T16:09:18.280925,pending,normal,13.0,4.0
CUST-00641,ZD-101216,2024-11-09T16:09:18.280930,solved,low,11.0,5.0
CUST-00914,ZD-101217,2025-03-24T16:09:18.280936,solved,high,8.0,5.0
CUST-00770,ZD-101218,2025-05-27T16:09:18.280942,closed,low,11.0,
CUST-00901,ZD-101219,2025-03-21T16:09:18.280948,solved,high,11.0,1.0
CUST-00113,ZD-101220,2025-01-31T16:09:18.280954,pending,low,5.0,4.0
CUST-00375,ZD-101221,2025-09-01T16:09:18.280959,solved,normal,10.0,3.0
CUST-00342,ZD-101222,2025-06-28T16:09:18.280965,solved,urgent,8.0,
CUST-00892,ZD-101223,2025-07-28T16:09:18.280971,closed,high,12.0,4.0
CUST-00919,ZD-101224,2025-05-30T16:09:18.280982,pending,high,8.0,1.0
CUST-00064,ZD-101225,2025-02-11T16:09:18.280988,pending,urgent,5.0,
CUST-00539,ZD-101226,2025-10-25T16:09:18.280994,open,urgent,7.0,
CUST-00376,ZD-101227,2025-12-22T16:09:18.280999,pending,low,3.0,1.0
CUST-00400,ZD-101228,2025-08-28T16:09:18.281005,solved,low,4.0,3.0
CUST-00282,ZD-101229,2025-11-05T16:09:18.281011,closed,urgent,11.0,3.0
CUST-00895,ZD-101230,2025-08-02T16:09:18.281017,solved,high,8.0,5.0
CUST-00992,ZD-101231,2024-08-22T16:09:18.281025,closed,urgent,14.0,4.0
CUST-00430,ZD-101232,2024-11-30T16:09:18.281031,solved,high,11.0,3.0
CUST-00064,ZD-101233,2026-02-05T16:09:18.281036,closed,high,13.0,5.0
CUST-00592,ZD-101234,2025-03-13T16:09:18.281042,open,urgent,10.0,
CUST-00681,ZD-101235,2024-09-03T16:09:18.281048,pending,urgent,13.0,4.0
CUST-00580,ZD-101236,2025-10-15T16:09:18.281053,open,normal,14.0,4.0
CUST-00232,ZD-101237,2024-10-20T16:09:18.281059,open,low,5.0,3.0
CUST-00361,ZD-101238,2025-05-12T16:09:18.281064,closed,normal,7.0,
CUST-00292,ZD-101239,2025-08-25T16:09:18.281070,closed,normal,2.0,3.0
CUST-00119,ZD-101240,2026-01-16T16:09:18.281076,closed,urgent,5.0,4.0
CUST-00378,ZD-101241,2025-08-23T16:09:18.281081,solved,high,3.0,4.0
CUST-00151,ZD-101242,2025-02-11T16:09:18.281087,closed,high,7.0,1.0
CUST-00942,ZD-101243,2026-02-02T16:09:18.281095,pending,normal,6.0,5.0
CUST-00950,ZD-101244,2025-04-06T16:09:18.281101,solved,high,2.0,4.0
CUST-00485,ZD-101245,2025-05-07T16:09:18.281107,closed,urgent,12.0,4.0
CUST-00705,ZD-101246,2025-11-04T16:09:18.281114,pending,low,11.0,3.0
CUST-00694,ZD-101247,2024-08-12T16:09:18.281119,open,low,1.0,5.0
CUST-00632,ZD-101248,2025-07-17T16:09:18.281125,open,low,7.0,4.0
CUST-00056,ZD-101249,2025-08-12T16:09:18.281130,closed,high,9.0,3.0
CUST-00023,ZD-101250,2025-12-04T16:09:18.281136,pending,low,8.0,
CUST-00403,ZD-101251,2025-08-12T16:09:18.281141,open,low,7.0,4.0
CUST-00407,ZD-101252,2025-09-29T16:09:18.281147,pending,high,11.0,5.0
CUST-00381,ZD-101253,2026-02-15T16:09:18.281153,open,high,4.0,4.0
CUST-00456,ZD-101254,2024-08-02T16:09:18.281158,closed,urgent,1.0,5.0
CUST-00822,ZD-101255,2024-12-01T16:09:18.281165,closed,urgent,4.0,5.0
CUST-00142,ZD-101256,2025-12-01T16:09:18.281170,closed,high,2.0,5.0
CUST-00888,ZD-101257,2024-09-08T16:09:18.281176,solved,urgent,5.0,1.0
CUST-00006,ZD-101258,2025-01-04T16:09:18.281182,open,urgent,10.0,3.0
CUST-00569,ZD-101259,2024-11-11T16:09:18.281187,closed,normal,11.0,3.0
CUST-00852,ZD-101260,2025-02-02T16:09:18.281193,pending,low,4.0,4.0
CUST-00854,ZD-101261,2024-07-08T16:09:18.281199,pending,urgent,4.0,3.0
CUST-00027,ZD-101262,2026-02-25T16:09:18.281204,open,high,2.0,5.0
CUST-00127,ZD-101263,2025-05-09T16:09:18.281215,closed,urgent,6.0,3.0
CUST-00029,ZD-101264,2025-10-28T16:09:18.281221,open,urgent,12.0,1.0
CUST-00613,ZD-101265,2025-02-22T16:09:18.281230,pending,urgent,9.0,4.0
CUST-00643,ZD-101266,2024-10-28T16:09:18.281235,solved,high,11.0,
CUST-00750,ZD-101267,2024-07-18T16:09:18.281241,open,normal,0.0,
CUST-00059,ZD-101268,2025-10-01T16:09:18.281247,pending,normal,5.0,4.0
CUST-00167,ZD-101269,2026-01-04T16:09:18.281252,open,urgent,4.0,4.0
CUST-00049,ZD-101270,2025-05-07T16:09:18.281258,solved,normal,4.0,3.0
CUST-00783,ZD-101271,2025-11-23T16:09:18.281263,closed,high,9.0,4.0
CUST-00846,ZD-101272,2025-04-25T16:09:18.281269,open,low,4.0,
CUST-00593,ZD-101273,2025-03-04T16:09:18.281275,closed,low,13.0,3.0
CUST-00530,ZD-101274,2025-05-15T16:09:18.281298,pending,urgent,5.0,4.0
CUST-00943,ZD-101275,2025-09-14T16:09:18.281306,closed,normal,1.0,
CUST-00226,ZD-101276,2025-08-19T16:09:18.281312,solved,urgent,12.0,5.0
CUST-00938,ZD-101277,2025-12-11T16:09:18.281318,closed,low,1.0,5.0
CUST-00356,ZD-101278,2025-04-14T16:09:18.281324,open,normal,11.0,5.0
CUST-00911,ZD-101279,2024-09-10T16:09:18.281329,open,normal,12.0,4.0
CUST-00029,ZD-101280,2025-10-29T16:09:18.281335,closed,normal,3.0,3.0
CUST-00314,ZD-101281,2025-10-22T16:09:18.281341,closed,low,3.0,5.0
CUST-00707,ZD-101282,2025-11-05T16:09:18.281351,solved,urgent,1.0,5.0
CUST-00043,ZD-101283,2025-08-10T16:09:18.281357,solved,low,1.0,5.0
CUST-00121,ZD-101284,2025-06-13T16:09:18.281363,solved,high,0.0,1.0
CUST-00772,ZD-101285,2025-11-21T16:09:18.281368,solved,normal,12.0,
CUST-00922,ZD-101286,2025-08-07T16:09:18.281374,open,low,2.0,1.0
CUST-00149,ZD-101287,2025-05-19T16:09:18.281380,open,high,9.0,3.0
CUST-00875,ZD-101288,2024-10-03T16:09:18.281385,closed,low,12.0,1.0
CUST-00839,ZD-101289,2024-07-15T16:09:18.281391,solved,normal,12.0,3.0
CUST-00987,ZD-101290,2025-05-15T16:09:18.281397,solved,low,2.0,3.0
CUST-00942,ZD-101291,2024-09-29T16:09:18.281402,pending,high,13.0,
CUST-00189,ZD-101292,2024-12-04T16:09:18.281408,solved,normal,10.0,4.0
CUST-00388,ZD-101293,2024-12-20T16:09:18.281414,closed,urgent,3.0,1.0
CUST-00779,ZD-101294,2025-04-12T16:09:18.281419,pending,low,1.0,
CUST-00139,ZD-101295,2024-10-08T16:09:18.281428,open,high,12.0,
CUST-00739,ZD-101296,2026-01-17T16:09:18.281434,open,urgent,1.0,1.0
CUST-00394,ZD-101297,2025-05-13T16:09:18.281439,open,urgent,7.0,3.0
